name,party,state,h,n,angry
Seth Magaziner,Democrat,RI,5,257,102.0
Seth Magaziner,Democrat,RI,6,279,97.0
Seth Magaziner,Democrat,RI,7,290,108.0
Seth Magaziner,Democrat,RI,8,308,117.0
Seth Magaziner,Democrat,RI,9,355,119.0
Seth Magaziner,Democrat,RI,10,392,130.0
Seth Magaziner,Democrat,RI,11,398,111.0
Seth Magaziner,Democrat,RI,12,428,133.0
Seth Magaziner,Democrat,RI,13,348,93.0
Seth Magaziner,Democrat,RI,14,300,85.0
Seth Magaziner,Democrat,RI,15,264,63.0
Seth Magaziner,Democrat,RI,16,257,63.0
Seth Magaziner,Democrat,RI,17,184,57.0
Seth Magaziner,Democrat,RI,18,99,16.0
Seth Magaziner,Democrat,RI,19,57,9.0
Seth Magaziner,Democrat,RI,20,15,2.0
Seth Magaziner,Democrat,RI,21,9,1.0
Seth Magaziner,Democrat,RI,22,2,0.0
Seth Moulton,Democrat,MA,1,2,1.0
Seth Moulton,Democrat,MA,2,19,12.0
Seth Moulton,Democrat,MA,3,50,22.0
Seth Moulton,Democrat,MA,4,86,21.0
Seth Moulton,Democrat,MA,5,239,89.0
Seth Moulton,Democrat,MA,6,314,126.0
Seth Moulton,Democrat,MA,7,332,153.0
Seth Moulton,Democrat,MA,8,360,137.0
Seth Moulton,Democrat,MA,9,365,158.0
Seth Moulton,Democrat,MA,10,343,142.0
Seth Moulton,Democrat,MA,11,337,134.0
Seth Moulton,Democrat,MA,12,321,137.0
Seth Moulton,Democrat,MA,13,250,101.0
Seth Moulton,Democrat,MA,14,206,99.0
Seth Moulton,Democrat,MA,15,147,74.0
Seth Moulton,Democrat,MA,16,169,81.0
Seth Moulton,Democrat,MA,17,111,46.0
Seth Moulton,Democrat,MA,18,77,32.0
Seth Moulton,Democrat,MA,19,37,14.0
Seth Moulton,Democrat,MA,20,15,4.0
Seth Moulton,Democrat,MA,21,2,0.0
Seth Moulton,Democrat,MA,22,2,1.0
Sharice Davids,Democrat,KS,0,1,0.0
Sharice Davids,Democrat,KS,1,5,0.0
Sharice Davids,Democrat,KS,2,20,5.0
Sharice Davids,Democrat,KS,3,78,12.0
Sharice Davids,Democrat,KS,4,369,59.0
Sharice Davids,Democrat,KS,5,483,72.0
Sharice Davids,Democrat,KS,6,484,75.0
Sharice Davids,Democrat,KS,7,400,56.0
Sharice Davids,Democrat,KS,8,640,65.0
Sharice Davids,Democrat,KS,9,777,85.0
Sharice Davids,Democrat,KS,10,789,91.0
Sharice Davids,Democrat,KS,11,713,92.0
Sharice Davids,Democrat,KS,12,637,55.0
Sharice Davids,Democrat,KS,13,413,33.0
Sharice Davids,Democrat,KS,14,398,37.0
Sharice Davids,Democrat,KS,15,363,40.0
Sharice Davids,Democrat,KS,16,357,22.0
Sharice Davids,Democrat,KS,17,163,14.0
Sharice Davids,Democrat,KS,18,103,9.0
Sharice Davids,Democrat,KS,19,90,5.0
Sharice Davids,Democrat,KS,20,41,2.0
Sharice Davids,Democrat,KS,21,29,2.0
Sharice Davids,Democrat,KS,22,15,1.0
Sharice Davids,Democrat,KS,23,4,0.0
Sheldon Whitehouse,Democrat,RI,0,2,0.0
Sheldon Whitehouse,Democrat,RI,1,11,8.0
Sheldon Whitehouse,Democrat,RI,2,19,10.0
Sheldon Whitehouse,Democrat,RI,3,102,43.0
Sheldon Whitehouse,Democrat,RI,4,333,169.0
Sheldon Whitehouse,Democrat,RI,5,638,342.0
Sheldon Whitehouse,Democrat,RI,6,723,404.0
Sheldon Whitehouse,Democrat,RI,7,807,463.0
Sheldon Whitehouse,Democrat,RI,8,970,524.0
Sheldon Whitehouse,Democrat,RI,9,1869,904.0
Sheldon Whitehouse,Democrat,RI,10,2054,953.0
Sheldon Whitehouse,Democrat,RI,11,2264,1024.0
Sheldon Whitehouse,Democrat,RI,12,2457,1121.0
Sheldon Whitehouse,Democrat,RI,13,2331,1048.0
Sheldon Whitehouse,Democrat,RI,14,2224,995.0
Sheldon Whitehouse,Democrat,RI,15,2087,826.0
Sheldon Whitehouse,Democrat,RI,16,2268,960.0
Sheldon Whitehouse,Democrat,RI,17,2163,902.0
Sheldon Whitehouse,Democrat,RI,18,1714,691.0
Sheldon Whitehouse,Democrat,RI,19,1070,466.0
Sheldon Whitehouse,Democrat,RI,20,711,305.0
Sheldon Whitehouse,Democrat,RI,21,439,190.0
Sheldon Whitehouse,Democrat,RI,22,195,92.0
Sheldon Whitehouse,Democrat,RI,23,56,22.0
Shelley Moore Capito,Republican,WV,0,10,0.0
Shelley Moore Capito,Republican,WV,1,1,0.0
Shelley Moore Capito,Republican,WV,2,16,3.0
Shelley Moore Capito,Republican,WV,3,45,5.0
Shelley Moore Capito,Republican,WV,4,189,39.0
Shelley Moore Capito,Republican,WV,5,304,44.0
Shelley Moore Capito,Republican,WV,6,309,59.0
Shelley Moore Capito,Republican,WV,7,428,67.0
Shelley Moore Capito,Republican,WV,8,719,93.0
Shelley Moore Capito,Republican,WV,9,1711,168.0
Shelley Moore Capito,Republican,WV,10,1639,214.0
Shelley Moore Capito,Republican,WV,11,1520,179.0
Shelley Moore Capito,Republican,WV,12,1697,192.0
Shelley Moore Capito,Republican,WV,13,1360,166.0
Shelley Moore Capito,Republican,WV,14,1367,171.0
Shelley Moore Capito,Republican,WV,15,1247,145.0
Shelley Moore Capito,Republican,WV,16,1271,155.0
Shelley Moore Capito,Republican,WV,17,1093,119.0
Shelley Moore Capito,Republican,WV,18,780,75.0
Shelley Moore Capito,Republican,WV,19,443,34.0
Shelley Moore Capito,Republican,WV,20,256,20.0
Shelley Moore Capito,Republican,WV,21,114,7.0
Shelley Moore Capito,Republican,WV,22,59,5.0
Shelley Moore Capito,Republican,WV,23,21,4.0
"Sherrill, Mikie",Democrat,NJ,0,9,0.0
"Sherrill, Mikie",Democrat,NJ,2,11,0.0
"Sherrill, Mikie",Democrat,NJ,6,2,0.0
"Sherrill, Mikie",Democrat,NJ,7,20,1.0
"Sherrill, Mikie",Democrat,NJ,8,83,6.0
"Sherrill, Mikie",Democrat,NJ,9,265,19.0
"Sherrill, Mikie",Democrat,NJ,10,400,29.0
"Sherrill, Mikie",Democrat,NJ,11,398,48.0
"Sherrill, Mikie",Democrat,NJ,12,432,45.0
"Sherrill, Mikie",Democrat,NJ,13,421,48.0
"Sherrill, Mikie",Democrat,NJ,14,461,47.0
"Sherrill, Mikie",Democrat,NJ,15,479,48.0
"Sherrill, Mikie",Democrat,NJ,16,541,61.0
"Sherrill, Mikie",Democrat,NJ,17,457,49.0
"Sherrill, Mikie",Democrat,NJ,18,432,55.0
"Sherrill, Mikie",Democrat,NJ,19,326,45.0
"Sherrill, Mikie",Democrat,NJ,20,221,33.0
"Sherrill, Mikie",Democrat,NJ,21,128,16.0
"Sherrill, Mikie",Democrat,NJ,22,51,4.0
"Sherrill, Mikie",Democrat,NJ,23,19,2.0
Shontel M. Brown,Democrat,OH,0,1,1.0
Shontel M. Brown,Democrat,OH,1,1,0.0
Shontel M. Brown,Democrat,OH,2,18,11.0
Shontel M. Brown,Democrat,OH,3,46,19.0
Shontel M. Brown,Democrat,OH,4,138,67.0
Shontel M. Brown,Democrat,OH,5,206,107.0
Shontel M. Brown,Democrat,OH,6,215,108.0
Shontel M. Brown,Democrat,OH,7,218,114.0
Shontel M. Brown,Democrat,OH,8,256,129.0
Shontel M. Brown,Democrat,OH,9,286,136.0
Shontel M. Brown,Democrat,OH,10,278,109.0
Shontel M. Brown,Democrat,OH,11,294,112.0
Shontel M. Brown,Democrat,OH,12,312,110.0
Shontel M. Brown,Democrat,OH,13,236,107.0
Shontel M. Brown,Democrat,OH,14,186,74.0
Shontel M. Brown,Democrat,OH,15,193,71.0
Shontel M. Brown,Democrat,OH,16,160,58.0
Shontel M. Brown,Democrat,OH,17,141,52.0
Shontel M. Brown,Democrat,OH,18,84,39.0
Shontel M. Brown,Democrat,OH,19,35,16.0
Shontel M. Brown,Democrat,OH,20,35,12.0
Shontel M. Brown,Democrat,OH,21,18,5.0
Shontel M. Brown,Democrat,OH,22,13,2.0
Shontel M. Brown,Democrat,OH,23,6,3.0
"Sinema, Kyrsten",Democrat,AZ,0,8,0.0
"Sinema, Kyrsten",Democrat,AZ,1,3,1.0
"Sinema, Kyrsten",Democrat,AZ,2,19,0.0
"Sinema, Kyrsten",Democrat,AZ,3,55,11.0
"Sinema, Kyrsten",Democrat,AZ,4,55,3.0
"Sinema, Kyrsten",Democrat,AZ,5,337,7.0
"Sinema, Kyrsten",Democrat,AZ,6,1023,8.0
"Sinema, Kyrsten",Democrat,AZ,7,454,13.0
"Sinema, Kyrsten",Democrat,AZ,8,356,30.0
"Sinema, Kyrsten",Democrat,AZ,9,1282,85.0
"Sinema, Kyrsten",Democrat,AZ,10,609,34.0
"Sinema, Kyrsten",Democrat,AZ,11,624,49.0
"Sinema, Kyrsten",Democrat,AZ,12,642,51.0
"Sinema, Kyrsten",Democrat,AZ,13,763,44.0
"Sinema, Kyrsten",Democrat,AZ,14,554,42.0
"Sinema, Kyrsten",Democrat,AZ,15,553,46.0
"Sinema, Kyrsten",Democrat,AZ,16,993,44.0
"Sinema, Kyrsten",Democrat,AZ,17,417,31.0
"Sinema, Kyrsten",Democrat,AZ,18,425,26.0
"Sinema, Kyrsten",Democrat,AZ,19,257,12.0
"Sinema, Kyrsten",Democrat,AZ,20,186,19.0
"Sinema, Kyrsten",Democrat,AZ,21,59,5.0
"Sinema, Kyrsten",Democrat,AZ,22,20,3.0
"Sinema, Kyrsten",Democrat,AZ,23,12,0.0
"Spanberger, Abigail",Democrat,VA,0,5,2.0
"Spanberger, Abigail",Democrat,VA,2,1,1.0
"Spanberger, Abigail",Democrat,VA,4,1,0.0
"Spanberger, Abigail",Democrat,VA,5,4,0.0
"Spanberger, Abigail",Democrat,VA,6,6,2.0
"Spanberger, Abigail",Democrat,VA,7,73,13.0
"Spanberger, Abigail",Democrat,VA,8,317,45.0
"Spanberger, Abigail",Democrat,VA,9,422,76.0
"Spanberger, Abigail",Democrat,VA,10,531,107.0
"Spanberger, Abigail",Democrat,VA,11,633,86.0
"Spanberger, Abigail",Democrat,VA,12,618,91.0
"Spanberger, Abigail",Democrat,VA,13,717,100.0
"Spanberger, Abigail",Democrat,VA,14,669,109.0
"Spanberger, Abigail",Democrat,VA,15,628,88.0
"Spanberger, Abigail",Democrat,VA,16,611,87.0
"Spanberger, Abigail",Democrat,VA,17,600,90.0
"Spanberger, Abigail",Democrat,VA,18,453,67.0
"Spanberger, Abigail",Democrat,VA,19,337,67.0
"Spanberger, Abigail",Democrat,VA,20,147,20.0
"Spanberger, Abigail",Democrat,VA,21,115,14.0
"Spanberger, Abigail",Democrat,VA,22,83,16.0
"Spanberger, Abigail",Democrat,VA,23,32,10.0
"Stabenow, Debbie",Democrat,MI,0,8,1.0
"Stabenow, Debbie",Democrat,MI,1,4,1.0
"Stabenow, Debbie",Democrat,MI,2,5,1.0
"Stabenow, Debbie",Democrat,MI,5,1,0.0
"Stabenow, Debbie",Democrat,MI,6,12,1.0
"Stabenow, Debbie",Democrat,MI,7,17,2.0
"Stabenow, Debbie",Democrat,MI,8,159,14.0
"Stabenow, Debbie",Democrat,MI,9,560,76.0
"Stabenow, Debbie",Democrat,MI,10,647,108.0
"Stabenow, Debbie",Democrat,MI,11,674,156.0
"Stabenow, Debbie",Democrat,MI,12,598,108.0
"Stabenow, Debbie",Democrat,MI,13,700,118.0
"Stabenow, Debbie",Democrat,MI,14,762,133.0
"Stabenow, Debbie",Democrat,MI,15,774,131.0
"Stabenow, Debbie",Democrat,MI,16,767,145.0
"Stabenow, Debbie",Democrat,MI,17,628,102.0
"Stabenow, Debbie",Democrat,MI,18,439,81.0
"Stabenow, Debbie",Democrat,MI,19,278,58.0
"Stabenow, Debbie",Democrat,MI,20,222,24.0
"Stabenow, Debbie",Democrat,MI,21,196,40.0
"Stabenow, Debbie",Democrat,MI,22,82,12.0
"Stabenow, Debbie",Democrat,MI,23,26,2.0
Steny H. Hoyer,Democrat,MD,0,16,7.0
Steny H. Hoyer,Democrat,MD,1,6,0.0
Steny H. Hoyer,Democrat,MD,2,7,0.0
Steny H. Hoyer,Democrat,MD,3,34,10.0
Steny H. Hoyer,Democrat,MD,4,77,22.0
Steny H. Hoyer,Democrat,MD,5,122,37.0
Steny H. Hoyer,Democrat,MD,6,235,70.0
Steny H. Hoyer,Democrat,MD,7,315,82.0
Steny H. Hoyer,Democrat,MD,8,472,119.0
Steny H. Hoyer,Democrat,MD,9,567,158.0
Steny H. Hoyer,Democrat,MD,10,778,207.0
Steny H. Hoyer,Democrat,MD,11,857,242.0
Steny H. Hoyer,Democrat,MD,12,1130,328.0
Steny H. Hoyer,Democrat,MD,13,1055,329.0
Steny H. Hoyer,Democrat,MD,14,1026,314.0
Steny H. Hoyer,Democrat,MD,15,1006,277.0
Steny H. Hoyer,Democrat,MD,16,954,253.0
Steny H. Hoyer,Democrat,MD,17,940,256.0
Steny H. Hoyer,Democrat,MD,18,824,197.0
Steny H. Hoyer,Democrat,MD,19,528,111.0
Steny H. Hoyer,Democrat,MD,20,415,96.0
Steny H. Hoyer,Democrat,MD,21,359,88.0
Steny H. Hoyer,Democrat,MD,22,193,43.0
Steny H. Hoyer,Democrat,MD,23,68,14.0
Stephanie I. Bice,Republican,OK,0,7,1.0
Stephanie I. Bice,Republican,OK,1,10,0.0
Stephanie I. Bice,Republican,OK,2,39,5.0
Stephanie I. Bice,Republican,OK,3,117,28.0
Stephanie I. Bice,Republican,OK,4,236,87.0
Stephanie I. Bice,Republican,OK,5,240,70.0
Stephanie I. Bice,Republican,OK,6,221,56.0
Stephanie I. Bice,Republican,OK,7,194,60.0
Stephanie I. Bice,Republican,OK,8,314,94.0
Stephanie I. Bice,Republican,OK,9,428,141.0
Stephanie I. Bice,Republican,OK,10,439,134.0
Stephanie I. Bice,Republican,OK,11,364,121.0
Stephanie I. Bice,Republican,OK,12,320,100.0
Stephanie I. Bice,Republican,OK,13,295,88.0
Stephanie I. Bice,Republican,OK,14,310,104.0
Stephanie I. Bice,Republican,OK,15,288,80.0
Stephanie I. Bice,Republican,OK,16,234,60.0
Stephanie I. Bice,Republican,OK,17,191,32.0
Stephanie I. Bice,Republican,OK,18,134,30.0
Stephanie I. Bice,Republican,OK,19,63,10.0
Stephanie I. Bice,Republican,OK,20,47,19.0
Stephanie I. Bice,Republican,OK,21,23,5.0
Stephanie I. Bice,Republican,OK,22,10,1.0
Stephanie I. Bice,Republican,OK,23,5,0.0
Stephanie Murphy D-FL,Democrat,FL,0,5,0.0
Stephanie Murphy D-FL,Democrat,FL,1,5,0.0
Stephanie Murphy D-FL,Democrat,FL,7,11,5.0
Stephanie Murphy D-FL,Democrat,FL,8,96,10.0
Stephanie Murphy D-FL,Democrat,FL,9,294,30.0
Stephanie Murphy D-FL,Democrat,FL,10,426,62.0
Stephanie Murphy D-FL,Democrat,FL,11,396,48.0
Stephanie Murphy D-FL,Democrat,FL,12,399,53.0
Stephanie Murphy D-FL,Democrat,FL,13,365,46.0
Stephanie Murphy D-FL,Democrat,FL,14,392,38.0
Stephanie Murphy D-FL,Democrat,FL,15,394,54.0
Stephanie Murphy D-FL,Democrat,FL,16,334,38.0
Stephanie Murphy D-FL,Democrat,FL,17,320,41.0
Stephanie Murphy D-FL,Democrat,FL,18,280,49.0
Stephanie Murphy D-FL,Democrat,FL,19,159,27.0
Stephanie Murphy D-FL,Democrat,FL,20,123,21.0
Stephanie Murphy D-FL,Democrat,FL,21,56,11.0
Stephanie Murphy D-FL,Democrat,FL,22,36,5.0
Stephanie Murphy D-FL,Democrat,FL,23,11,2.0
Stephen F. Lynch,Democrat,MA,0,13,3.0
Stephen F. Lynch,Democrat,MA,1,4,1.0
Stephen F. Lynch,Democrat,MA,2,1,0.0
Stephen F. Lynch,Democrat,MA,3,5,3.0
Stephen F. Lynch,Democrat,MA,4,14,2.0
Stephen F. Lynch,Democrat,MA,5,26,7.0
Stephen F. Lynch,Democrat,MA,6,68,24.0
Stephen F. Lynch,Democrat,MA,7,85,29.0
Stephen F. Lynch,Democrat,MA,8,169,42.0
Stephen F. Lynch,Democrat,MA,9,411,85.0
Stephen F. Lynch,Democrat,MA,10,581,117.0
Stephen F. Lynch,Democrat,MA,11,452,97.0
Stephen F. Lynch,Democrat,MA,12,503,71.0
Stephen F. Lynch,Democrat,MA,13,422,66.0
Stephen F. Lynch,Democrat,MA,14,515,71.0
Stephen F. Lynch,Democrat,MA,15,403,71.0
Stephen F. Lynch,Democrat,MA,16,434,75.0
Stephen F. Lynch,Democrat,MA,17,296,55.0
Stephen F. Lynch,Democrat,MA,18,238,49.0
Stephen F. Lynch,Democrat,MA,19,248,43.0
Stephen F. Lynch,Democrat,MA,20,209,37.0
Stephen F. Lynch,Democrat,MA,21,192,30.0
Stephen F. Lynch,Democrat,MA,22,131,19.0
Stephen F. Lynch,Democrat,MA,23,37,11.0
Steve Chabot R-OH,Republican,OH,0,4,0.0
Steve Chabot R-OH,Republican,OH,1,2,0.0
Steve Chabot R-OH,Republican,OH,5,1,0.0
Steve Chabot R-OH,Republican,OH,6,3,0.0
Steve Chabot R-OH,Republican,OH,7,28,4.0
Steve Chabot R-OH,Republican,OH,8,107,1.0
Steve Chabot R-OH,Republican,OH,9,421,28.0
Steve Chabot R-OH,Republican,OH,10,512,41.0
Steve Chabot R-OH,Republican,OH,11,519,59.0
Steve Chabot R-OH,Republican,OH,12,382,35.0
Steve Chabot R-OH,Republican,OH,13,530,34.0
Steve Chabot R-OH,Republican,OH,14,448,42.0
Steve Chabot R-OH,Republican,OH,15,442,39.0
Steve Chabot R-OH,Republican,OH,16,531,48.0
Steve Chabot R-OH,Republican,OH,17,397,55.0
Steve Chabot R-OH,Republican,OH,18,176,28.0
Steve Chabot R-OH,Republican,OH,19,90,17.0
Steve Chabot R-OH,Republican,OH,20,83,16.0
Steve Chabot R-OH,Republican,OH,21,41,4.0
Steve Chabot R-OH,Republican,OH,22,33,4.0
Steve Chabot R-OH,Republican,OH,23,16,1.0
Steve Cohen,Democrat,TN,0,140,55.0
Steve Cohen,Democrat,TN,1,58,22.0
Steve Cohen,Democrat,TN,2,70,35.0
Steve Cohen,Democrat,TN,3,119,62.0
Steve Cohen,Democrat,TN,4,183,84.0
Steve Cohen,Democrat,TN,5,226,102.0
Steve Cohen,Democrat,TN,6,304,163.0
Steve Cohen,Democrat,TN,7,567,279.0
Steve Cohen,Democrat,TN,8,962,439.0
Steve Cohen,Democrat,TN,9,1033,436.0
Steve Cohen,Democrat,TN,10,1221,579.0
Steve Cohen,Democrat,TN,11,1268,592.0
Steve Cohen,Democrat,TN,12,1275,567.0
Steve Cohen,Democrat,TN,13,1243,567.0
Steve Cohen,Democrat,TN,14,1207,517.0
Steve Cohen,Democrat,TN,15,1167,527.0
Steve Cohen,Democrat,TN,16,1206,524.0
Steve Cohen,Democrat,TN,17,1012,438.0
Steve Cohen,Democrat,TN,18,777,354.0
Steve Cohen,Democrat,TN,19,680,287.0
Steve Cohen,Democrat,TN,20,655,290.0
Steve Cohen,Democrat,TN,21,587,237.0
Steve Cohen,Democrat,TN,22,580,230.0
Steve Cohen,Democrat,TN,23,353,131.0
Steve Daines,Republican,MT,0,10,4.0
Steve Daines,Republican,MT,1,49,8.0
Steve Daines,Republican,MT,2,128,31.0
Steve Daines,Republican,MT,3,288,84.0
Steve Daines,Republican,MT,4,396,106.0
Steve Daines,Republican,MT,5,385,108.0
Steve Daines,Republican,MT,6,377,108.0
Steve Daines,Republican,MT,7,405,118.0
Steve Daines,Republican,MT,8,414,136.0
Steve Daines,Republican,MT,9,426,124.0
Steve Daines,Republican,MT,10,430,123.0
Steve Daines,Republican,MT,11,412,134.0
Steve Daines,Republican,MT,12,300,98.0
Steve Daines,Republican,MT,13,290,100.0
Steve Daines,Republican,MT,14,251,92.0
Steve Daines,Republican,MT,15,241,80.0
Steve Daines,Republican,MT,16,210,78.0
Steve Daines,Republican,MT,17,116,48.0
Steve Daines,Republican,MT,18,87,40.0
Steve Daines,Republican,MT,19,47,17.0
Steve Daines,Republican,MT,20,36,14.0
Steve Daines,Republican,MT,21,17,7.0
Steve Daines,Republican,MT,22,2,2.0
Steve Daines,Republican,MT,23,3,1.0
Steve Israel D-NY,Democrat,NY,0,8,3.0
Steve Israel D-NY,Democrat,NY,1,1,0.0
Steve Israel D-NY,Democrat,NY,4,1,1.0
Steve Israel D-NY,Democrat,NY,5,2,0.0
Steve Israel D-NY,Democrat,NY,6,18,5.0
Steve Israel D-NY,Democrat,NY,7,65,23.0
Steve Israel D-NY,Democrat,NY,8,92,30.0
Steve Israel D-NY,Democrat,NY,9,269,88.0
Steve Israel D-NY,Democrat,NY,10,273,64.0
Steve Israel D-NY,Democrat,NY,11,325,51.0
Steve Israel D-NY,Democrat,NY,12,281,49.0
Steve Israel D-NY,Democrat,NY,13,280,52.0
Steve Israel D-NY,Democrat,NY,14,279,54.0
Steve Israel D-NY,Democrat,NY,15,246,41.0
Steve Israel D-NY,Democrat,NY,16,259,41.0
Steve Israel D-NY,Democrat,NY,17,236,52.0
Steve Israel D-NY,Democrat,NY,18,169,26.0
Steve Israel D-NY,Democrat,NY,19,121,18.0
Steve Israel D-NY,Democrat,NY,20,92,17.0
Steve Israel D-NY,Democrat,NY,21,75,10.0
Steve Israel D-NY,Democrat,NY,22,55,14.0
Steve Israel D-NY,Democrat,NY,23,21,2.0
Steve Pearce R-NM,Republican,NM,0,1,0.0
Steve Pearce R-NM,Republican,NM,3,1,0.0
Steve Pearce R-NM,Republican,NM,4,2,0.0
Steve Pearce R-NM,Republican,NM,5,18,0.0
Steve Pearce R-NM,Republican,NM,6,57,3.0
Steve Pearce R-NM,Republican,NM,7,227,21.0
Steve Pearce R-NM,Republican,NM,8,440,36.0
Steve Pearce R-NM,Republican,NM,9,393,33.0
Steve Pearce R-NM,Republican,NM,10,346,30.0
Steve Pearce R-NM,Republican,NM,11,313,30.0
Steve Pearce R-NM,Republican,NM,12,373,29.0
Steve Pearce R-NM,Republican,NM,13,365,47.0
Steve Pearce R-NM,Republican,NM,14,327,36.0
Steve Pearce R-NM,Republican,NM,15,313,42.0
Steve Pearce R-NM,Republican,NM,16,270,38.0
Steve Pearce R-NM,Republican,NM,17,163,26.0
Steve Pearce R-NM,Republican,NM,18,147,21.0
Steve Pearce R-NM,Republican,NM,19,126,17.0
Steve Pearce R-NM,Republican,NM,20,86,16.0
Steve Pearce R-NM,Republican,NM,21,63,16.0
Steve Pearce R-NM,Republican,NM,22,36,11.0
Steve Pearce R-NM,Republican,NM,23,5,1.0
Steve Scalise,Republican,LA,0,1,0.0
Steve Scalise,Republican,LA,1,5,2.0
Steve Scalise,Republican,LA,2,51,27.0
Steve Scalise,Republican,LA,3,148,94.0
Steve Scalise,Republican,LA,4,242,162.0
Steve Scalise,Republican,LA,5,271,183.0
Steve Scalise,Republican,LA,6,319,208.0
Steve Scalise,Republican,LA,7,293,202.0
Steve Scalise,Republican,LA,8,305,191.0
Steve Scalise,Republican,LA,9,264,170.0
Steve Scalise,Republican,LA,10,275,187.0
Steve Scalise,Republican,LA,11,273,177.0
Steve Scalise,Republican,LA,12,261,167.0
Steve Scalise,Republican,LA,13,239,154.0
Steve Scalise,Republican,LA,14,178,122.0
Steve Scalise,Republican,LA,15,196,121.0
Steve Scalise,Republican,LA,16,141,74.0
Steve Scalise,Republican,LA,17,84,51.0
Steve Scalise,Republican,LA,18,37,26.0
Steve Scalise,Republican,LA,19,18,11.0
Steve Scalise,Republican,LA,20,25,18.0
Steve Scalise,Republican,LA,21,10,7.0
Steve Scalise,Republican,LA,22,3,1.0
Steve Stivers R-OH,Republican,OH,0,3,1.0
Steve Stivers R-OH,Republican,OH,4,1,0.0
Steve Stivers R-OH,Republican,OH,6,3,0.0
Steve Stivers R-OH,Republican,OH,7,9,0.0
Steve Stivers R-OH,Republican,OH,8,68,5.0
Steve Stivers R-OH,Republican,OH,9,255,11.0
Steve Stivers R-OH,Republican,OH,10,324,10.0
Steve Stivers R-OH,Republican,OH,11,353,9.0
Steve Stivers R-OH,Republican,OH,12,354,19.0
Steve Stivers R-OH,Republican,OH,13,346,20.0
Steve Stivers R-OH,Republican,OH,14,390,33.0
Steve Stivers R-OH,Republican,OH,15,379,31.0
Steve Stivers R-OH,Republican,OH,16,460,39.0
Steve Stivers R-OH,Republican,OH,17,406,28.0
Steve Stivers R-OH,Republican,OH,18,197,15.0
Steve Stivers R-OH,Republican,OH,19,118,9.0
Steve Stivers R-OH,Republican,OH,20,83,1.0
Steve Stivers R-OH,Republican,OH,21,28,3.0
Steve Stivers R-OH,Republican,OH,22,13,3.0
Steve Stivers R-OH,Republican,OH,23,5,1.0
Steve Womack,Republican,AR,0,14,4.0
Steve Womack,Republican,AR,1,4,0.0
Steve Womack,Republican,AR,2,23,4.0
Steve Womack,Republican,AR,3,52,8.0
Steve Womack,Republican,AR,4,113,20.0
Steve Womack,Republican,AR,5,146,25.0
Steve Womack,Republican,AR,6,230,41.0
Steve Womack,Republican,AR,7,427,31.0
Steve Womack,Republican,AR,8,921,81.0
Steve Womack,Republican,AR,9,1249,142.0
Steve Womack,Republican,AR,10,1271,132.0
Steve Womack,Republican,AR,11,1208,119.0
Steve Womack,Republican,AR,12,1097,128.0
Steve Womack,Republican,AR,13,1045,126.0
Steve Womack,Republican,AR,14,938,101.0
Steve Womack,Republican,AR,15,980,133.0
Steve Womack,Republican,AR,16,966,130.0
Steve Womack,Republican,AR,17,631,69.0
Steve Womack,Republican,AR,18,340,31.0
Steve Womack,Republican,AR,19,276,25.0
Steve Womack,Republican,AR,20,270,19.0
Steve Womack,Republican,AR,21,157,30.0
Steve Womack,Republican,AR,22,76,6.0
Steve Womack,Republican,AR,23,40,6.0
Steven Horsford,Democrat,NV,0,23,7.0
Steven Horsford,Democrat,NV,1,47,13.0
Steven Horsford,Democrat,NV,2,204,51.0
Steven Horsford,Democrat,NV,3,281,98.0
Steven Horsford,Democrat,NV,4,278,87.0
Steven Horsford,Democrat,NV,5,319,103.0
Steven Horsford,Democrat,NV,6,483,141.0
Steven Horsford,Democrat,NV,7,720,152.0
Steven Horsford,Democrat,NV,8,893,199.0
Steven Horsford,Democrat,NV,9,996,242.0
Steven Horsford,Democrat,NV,10,972,191.0
Steven Horsford,Democrat,NV,11,914,190.0
Steven Horsford,Democrat,NV,12,848,140.0
Steven Horsford,Democrat,NV,13,926,153.0
Steven Horsford,Democrat,NV,14,767,123.0
Steven Horsford,Democrat,NV,15,643,81.0
Steven Horsford,Democrat,NV,16,522,57.0
Steven Horsford,Democrat,NV,17,477,64.0
Steven Horsford,Democrat,NV,18,416,41.0
Steven Horsford,Democrat,NV,19,272,20.0
Steven Horsford,Democrat,NV,20,201,13.0
Steven Horsford,Democrat,NV,21,73,13.0
Steven Horsford,Democrat,NV,22,32,5.0
Steven Horsford,Democrat,NV,23,20,3.0
Summer L. Lee,Democrat,PA,3,17,6.0
Summer L. Lee,Democrat,PA,4,57,25.0
Summer L. Lee,Democrat,PA,5,151,66.0
Summer L. Lee,Democrat,PA,6,211,102.0
Summer L. Lee,Democrat,PA,7,249,142.0
Summer L. Lee,Democrat,PA,8,295,163.0
Summer L. Lee,Democrat,PA,9,253,129.0
Summer L. Lee,Democrat,PA,10,236,117.0
Summer L. Lee,Democrat,PA,11,279,130.0
Summer L. Lee,Democrat,PA,12,289,139.0
Summer L. Lee,Democrat,PA,13,261,112.0
Summer L. Lee,Democrat,PA,14,206,83.0
Summer L. Lee,Democrat,PA,15,168,88.0
Summer L. Lee,Democrat,PA,16,140,59.0
Summer L. Lee,Democrat,PA,17,69,36.0
Summer L. Lee,Democrat,PA,18,59,30.0
